Portfolio_Manager,Year,Month,PF/EPFO_Clients,Corporates_Clients,Non-Corporates_Clients,Non-Residents_Clients,FPI_Clients,Others_Clients,Total_Clients,PF/EPFO_AUM,Corporates_AUM,Non-Corporates_AUM,Non-Residents_AUM,FPI_AUM,Others_AUM,Total_AUM
LABURNUM CAPITAL ADVISORS PRIVATE LIMITED,2024,10,0,6,15,5,2,0,28,0,110.45,151.45,53.08,3856.45,0,4171.43
LADDERUP WEALTH MANAGEMENT PVT LTD,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LADDERUP WEALTH MANAGEMENT PVT LTD,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LADDERUP WEALTH MANAGEMENT PVT LTD,2023,7,0,2,37,2,0,0,41,0,3.03,30.04,1,0,0,34.07
LADDERUP WEALTH MANAGEMENT PVT LTD,2023,10,0,4,54,9,0,0,67,0,7.88,38.83,7.58,0,0,54.29
LADDERUP WEALTH MANAGEMENT PVT LTD,2024,1,0,4,63,10,0,0,77,0,8.4,52.36,9.48,0,0,70.24
LADDERUP WEALTH MANAGEMENT PVT LTD,2024,4,0,4,71,13,0,0,88,0,7.93,58.18,11.39,0,0,77.49
LADDERUP WEALTH MANAGEMENT PVT LTD,2024,7,0,4,67,14,0,0,85,0,8.92054,65.75848,13.5381,0,0,88.21712
LADDERUP WEALTH MANAGEMENT PVT LTD,2024,10,0,4,75,15,0,0,94,0,10.9365,79.44396,17.07579,0,0,107.45624
LAKEWATER ADVISORS PRIVATE LIMITED,2022,1,0,15,73,1,0,0,89,0,16.4,110,1.08,0,0,127.47
LAKEWATER ADVISORS PRIVATE LIMITED,2022,4,0,17,77,1,0,0,95,0,17.74,107.92,0.9,0,0,126.56
LAKEWATER ADVISORS PRIVATE LIMITED,2022,7,0,19,77,1,0,0,97,0,18.77,105.19,0.86,0,0,124.82
LAKEWATER ADVISORS PRIVATE LIMITED,2022,10,0,21,79,1,0,0,101,0,22.09,104.07,0.54,0,0,126.7
LAKEWATER ADVISORS PRIVATE LIMITED,2023,1,0,19,78,1,0,0,98,0,18.23,88.73,0.46,0,0,107.42
LAKEWATER ADVISORS PRIVATE LIMITED,2023,4,0,17,72,1,0,0,90,0,18.2,91.32,0.5,0,0,110.02
LAKEWATER ADVISORS PRIVATE LIMITED,2023,7,0,15,68,1,0,0,84,0,16.21,102.76,0.58,0,0,119.55
LAKEWATER ADVISORS PRIVATE LIMITED,2023,10,0,15,63,1,0,0,79,0,14.02,88.97,0.58,0,0,103.57
LAKEWATER ADVISORS PRIVATE LIMITED,2024,1,0,15,58,1,0,0,74,0,15.11,91.07,0.58,0,0,106.76
LAKEWATER ADVISORS PRIVATE LIMITED,2024,4,0,12,56,2,0,0,70,0,11.04,86.86,1.67,0,0,99.57
LAKEWATER ADVISORS PRIVATE LIMITED,2024,7,0,10,40,2,0,0,52,0,9.96227,48.07238,1.77507,0,0,59.80971
LAKEWATER ADVISORS PRIVATE LIMITED,2024,10,0,7,39,2,0,0,48,0,6.66396,47.24273,1.81874,0,0,55.72543
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2022,1,0,4,21,0,0,0,25,0,33.45,39.4,0,0,0,72.85
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2022,4,0,3,21,0,0,0,24,0,22.94,37.86,0,0,0,60.8
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2022,7,0,5,20,0,0,0,25,0,40.24,36.48,0,0,0,76.72
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2022,10,0,5,20,0,0,0,25,0,41.68,35.42,0,0,0,77.1
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2023,1,0,5,20,0,0,0,25,0,32.65,33.49,0,0,0,66.15
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2023,4,0,5,20,0,0,0,25,0,32.89,33.4,0,0,0,66.3
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2023,7,0,5,16,0,0,0,21,0,25.98,33.5,0,0,0,59.48
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2023,10,0,3,16,0,0,0,19,0,16.06,32.92,0,0,0,48.98
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAPIS INDIA CAPITAL ADVISORS PRIVATE LIMITED,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LATENT ADVISORS LLP,2024,1,0,0,1,0,0,0,1,0,0,0.5,0,0,0,0.5
LATENT ADVISORS LLP,2024,4,0,1,25,0,0,0,26,0,1.01,33.41,0,0,0,34.43
LATENT ADVISORS LLP,2024,7,0,2,33,0,0,0,35,0,1.72273,46.25721,0,0,0,47.97993
LATENT ADVISORS LLP,2024,10,0,4,42,1,0,0,47,0,12.74475,57.79351,0.70212,0,0,71.24038
LAUREL SECURITIES PRIVATE LIMITED,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LAUREL SECURITIES PRIVATE LIMITED,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC CAPITAL INDIA PRIVATE LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC CAPITAL INDIA PRIVATE LIMITED,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC CAPITAL INDIA PRIVATE LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC CAPITAL INDIA PRIVATE LIMITED,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC CAPITAL INDIA PRIVATE LIMITED,2024,7,0,0,1,0,0,0,1,0,0,1.07,0,0,0,1.07
LC CAPITAL INDIA PRIVATE LIMITED,2024,10,0,0,1,0,0,0,1,0,0,1.2,0,0,0,1.2
LC NUEVA INVESTMENT PARTNERS LLP,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LC NUEVA INVESTMENT PARTNERS LLP,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFS BROKING PRIVATE LIMITED,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFS BROKING PRIVATE LIMITED,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFS BROKING PRIVATE LIMITED,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFS BROKING PRIVATE LIMITED,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFS BROKING PRIVATE LIMITED,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LFS BROKING PRIVATE LIMITED,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGT WEALTH INDIA PRIVATE LIMITED,2024,1,0,14,150,21,0,0,185,0,221.74,341.21,94.48,0,0,657.42
LGT WEALTH INDIA PRIVATE LIMITED,2024,4,0,19,148,18,0,0,185,0,327.76,382.03,89.96,0,0,799.74
LGT WEALTH INDIA PRIVATE LIMITED,2024,7,0,22,150,17,0,0,189,0,783.8391,459.27942,94.61692,0,0,1337.73544
LGT WEALTH INDIA PRIVATE LIMITED,2024,10,0,24,149,20,0,0,193,0,882.99,508.07,87.21,0,0,1478.27
LGT WEALTH INDIA PRIVATE LIMITED,2022,4,0,0,1,0,0,0,1,0,0,2.28,0,0,0,2.28
LGT WEALTH INDIA PRIVATE LIMITED,2022,7,0,0,2,0,0,0,2,0,0,3.12,0,0,0,3.12
LGT WEALTH INDIA PRIVATE LIMITED,2022,10,0,0,9,2,0,0,11,0,0,8.3,10.79,0,0,19.09
LGT WEALTH INDIA PRIVATE LIMITED,2023,1,0,1,17,2,0,0,20,0,0.99,38.47,10.06,0,0,49.52
LGT WEALTH INDIA PRIVATE LIMITED,2023,4,0,9,60,5,0,0,74,0,168.75,119.51,14.04,0,0,302.3
LGT WEALTH INDIA PRIVATE LIMITED,2023,7,0,9,98,14,0,0,121,0,94.02,190.67,58.15,0,0,342.84
LGT WEALTH INDIA PRIVATE LIMITED,2023,10,0,10,136,18,0,0,164,0,111.49,287.73,67.9,0,0,467.12
LIBORD BROKERAGE PRIVATE LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIBORD BROKERAGE PRIVATE LIMITED,2024,4,0,1,1,0,0,0,2,0,0.51,0.5,0,0,0,1.01
LIBORD BROKERAGE PRIVATE LIMITED,2024,7,0,1,1,0,0,0,2,0,0.57538,0.57802,0,0,0,1.1534
LIBORD BROKERAGE PRIVATE LIMITED,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2022,1,0,3,11,0,0,0,14,0,1646.52,6.58,0,0,0,1653.1
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2022,4,0,3,12,0,0,0,15,0,1607.25,6.98,0,0,0,1614.23
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2022,7,0,3,12,0,0,0,15,0,1624.24,7.02,0,0,0,1631.26
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2022,10,0,3,11,0,0,0,14,0,1606.67,7.23,0,0,0,1613.9
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2023,1,0,3,13,0,0,0,16,0,1572.34,8.48,0,0,0,1580.82
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2023,4,0,3,15,0,0,0,18,0,1475.28,9.93,0,0,0,1485.21
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2023,7,0,3,12,0,0,0,15,0,1316.08,8.73,0,0,0,1324.81
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2023,10,0,3,12,0,0,0,15,0,1330.27,8.9,0,0,0,1339.17
LIC MUTUAL FUND ASSET MANAGEMENT LTD,2024,1,0,3,0,0,0,0,3,0,450.19,0,0,0,0,450.19
LIGHTHOUSE AMC PRIVATE LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIGHTHOUSE AMC PRIVATE LIMITED,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIGHTHOUSE AMC PRIVATE LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIGHTHOUSE AMC PRIVATE LIMITED,2024,4,0,0,5,0,0,0,5,0,0,34.99,0,0,0,34.99
LIGHTHOUSE AMC PRIVATE LIMITED,2024,7,0,0,5,0,0,0,5,0,0,34.99,0,0,0,34.99
LIGHTHOUSE AMC PRIVATE LIMITED,2024,10,0,0,5,0,0,0,5,0,0,34.99,0,0,0,34.99
LKP SECURITIES LTD,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LKP SECURITIES LTD,2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOGICTREE INVESTMENT ADVISERS PRIVATE LIMITED,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
M/S JHP SECURITIES PRIVATE LIMITED,2022,1,0,1,64,4,0,0,69,0,0.69262,55.01407,1.42348,0,0,57.13017
M/S JHP SECURITIES PRIVATE LIMITED,2022,4,0,1,63,4,0,0,68,0,0.74104,57.54427,1.46853,0,0,59.75384
M/S JHP SECURITIES PRIVATE LIMITED,2022,7,0,1,63,4,0,0,68,0,0.74669,57.89857,1.43244,0,0,60.0777
M/S JHP SECURITIES PRIVATE LIMITED,2022,10,0,1,63,4,0,0,68,0,0.82576,64.36594,1.55383,0,0,66.74553
M/S JHP SECURITIES PRIVATE LIMITED,2023,1,0,1,61,4,0,0,66,0,0.80175,58.52324,1.51267,0,0,60.83766
M/S JHP SECURITIES PRIVATE LIMITED,2023,4,0,1,57,4,0,0,62,0,0.8379,59.54885,1.58827,0,0,61.97502
M/S JHP SECURITIES PRIVATE LIMITED,2023,7,0,1,56,2,0,0,59,0,0.97122,67.71735,1.42521,0,0,70.11378
M/S JHP SECURITIES PRIVATE LIMITED,2023,10,0,2,55,2,0,0,59,0,1.59787,73.01594,1.55608,0,0,76.16989
M/S JHP SECURITIES PRIVATE LIMITED,2024,1,0,2,56,3,0,0,61,0,1.95458,91.13529,2.91861,0,0,96.00848
M/S JHP SECURITIES PRIVATE LIMITED,2024,4,0,2,54,3,0,0,59,0,2.03716,89.43672,3.36276,0,0,94.83664
M/S JHP SECURITIES PRIVATE LIMITED,2024,7,0,2,57,6,0,0,65,0,2.72856,106.57663,4.89741,0,0,114.2026
M/S JHP SECURITIES PRIVATE LIMITED,2024,10,0,2,58,7,0,0,67,0,2.68405,105.9048,8.79184,0,0,117.38069
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2024,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"M/S.ASTEYA INVESTMENT MANAGERS LLP,",2024,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAGADH CAPITAL ADVISORS LLP,2022,1,0,2,4,1,0,0,7,0,4.68,2.54,4.98,0,0,12.2
MAGADH CAPITAL ADVISORS LLP,2022,4,0,2,7,1,0,0,10,0,4.63,5.47,4.91,0,0,15.01
MAGADH CAPITAL ADVISORS LLP,2022,7,0,2,7,1,0,0,10,0,4.8,5.12,4.6,0,0,14.51
MAGADH CAPITAL ADVISORS LLP,2022,10,0,2,6,1,0,0,9,0,5.17,4.94,4.93,0,0,15.04
MAGADH CAPITAL ADVISORS LLP,2023,1,0,2,6,1,0,0,9,0,5.02,5.3,4.77,0,0,15.09
MAGADH CAPITAL ADVISORS LLP,2023,4,0,2,6,1,0,0,9,0,5.38,5.75,5.17,0,0,16.31
MAGADH CAPITAL ADVISORS LLP,2023,7,0,2,6,1,0,0,9,0,6.42,7.13,6.13,0,0,19.68
MAGADH CAPITAL ADVISORS LLP,2023,10,0,2,9,1,0,0,12,0,6.56,10.91,6.49,0,0,23.95
MAGADH CAPITAL ADVISORS LLP,2024,1,0,2,10,1,0,0,13,0,8.43,16.64,7.97,0,0,33.05
MAGADH CAPITAL ADVISORS LLP,2024,4,0,2,10,1,0,0,13,0,8.4,18.43,8.44,0,0,35.27
MAGADH CAPITAL ADVISORS LLP,2024,7,0,2,12,2,0,0,16,0,10.06729,22.4401,19.31614,0,0,51.82353
MAGADH CAPITAL ADVISORS LLP,2024,10,0,3,16,2,0,0,21,0,9.95592,25.99288,18.83738,0,0,54.78618
MANGAL KESHAV SECURITIES LIMITED,2022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2022,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2022,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2022,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2023,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2023,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANGAL KESHAV SECURITIES LIMITED,2024,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2023,1,0,0,12,0,0,0,12,0,0,6.48,0,0,0,6.48
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2023,4,0,2,18,0,0,0,20,0,1.02,10.34,0,0,0,11.36
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2023,7,0,4,41,0,0,0,45,0,3.42,27.7,0,0,0,31.12
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2023,10,0,4,55,0,0,0,59,0,3.6,42.43,0,0,0,46.03
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2024,1,0,4,80,0,0,0,84,0,4.45,67.79,0,0,0,72.24
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2024,4,0,4,91,1,0,0,96,0,4.89,84.46,0.5,0,0,89.85
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2024,7,0,6,111,1,0,0,118,0,18.10361,117.58253,0.53592,0,0,136.22206
MANSI SHARE  AND  STOCK ADVISORS PRIVATE LIMITED,2024,10,0,7,152,2,0,0,161,0,18.64738,151.72785,0.99751,0,0,171.37273
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2022,1,0,13,188,5,0,0,206,0,37.65,181.3,13.4,0,0,232.35
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2022,4,0,12,184,5,0,0,201,0,36.17,170.56,12.53,0,0,219.26
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2022,7,0,12,177,6,0,0,195,0,31.64,161.02,13.12,0,0,205.78
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2022,10,0,11,165,8,0,0,184,0,32.47,159.59,16.49,0,0,208.55
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2023,1,0,9,156,12,0,0,177,0,28.81,144.72,15.25,0,0,188.77
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2023,4,0,11,144,13,0,0,168,0,32.91,153.02,18.31,0,0,204.23
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2023,7,0,11,131,13,0,0,155,0,37.84,136.96,21.21,0,0,196.01
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2023,10,0,10,126,13,0,0,149,0,36.96,132.25,21.42,0,0,190.62
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2024,1,0,17,176,17,0,0,210,0,63.12,186.95,28.22,0,0,278.3
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2024,4,0,22,300,18,0,0,340,0,66.77,296.78,31.48,0,0,395.04
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2024,7,0,33,539,21,0,0,593,0,105.33408,509.05941,37.01025,0,0,651.40374
MARATHON TRENDS ADVISORY PRIVATE LIMITED,2024,10,0,43,635,23,0,0,701,0,121.16076,550.04557,40.14641,0,0,711.35273
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2022,1,0,432,5805,409,1,0,6647,0,1297.7,6746.55,579.55,417.72,0,9041.52
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2022,4,0,503,6441,498,1,2,7445,0,3361.5,7110.02,699.32,409.42,197.8,11778.07
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2022,7,0,535,6776,590,1,2,7904,0,3400.16,7340.69,764.15,423.09,198.05,12126.16
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2022,10,0,547,7070,667,1,2,8287,0,3559.46,7674.54,826.5,441.84,201.7,12704.04
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2023,1,0,542,7108,744,1,2,8397,0,3149.23,6896.72,840.09,384.11,183.34,11453.48
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2023,4,0,520,6980,785,1,2,8288,0,3021.64,6788.09,892.75,402.07,186.17,11290.71
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2023,7,0,468,6627,806,1,2,7904,0,2448.69,7068.96,1001.85,434.69,204.9,11159.09
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2023,10,0,404,6082,781,1,2,7270,0,2026.46,6222.4,931.75,428.56,200.99,9810.16
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2024,1,0,339,5402,766,1,2,6510,0,1715.37,5638.05,941.56,434.95,327.63,9057.57
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2024,4,0,277,4579,721,2,2,5581,0,1339.32,4755.99,909.48,741.74,346.5,8093.03
MARCELLUS INVESTMENT MANAGERS PRIVATE LIMITED,2024,7,0,212,3930,685,1,2,4830,0,984.48,4429.16,935.94,351.6,199.45,6900.63
